"","E_It","N","R0","k","effect","inter_day","mean_Rt0","var_Rt0","mean_Rt1","var_Rt1","mean_It","var_It","mean_It1_con","var_It1_con","mean_It1_trt","var_It1_trt","nsample","lower_bound","sufficient_ncluster","adjusted_sufficient_ncluster"
"56",0.02,100,1.5,0.4,0.4,10,0.749464947089947,1.93442498611234,0.300877777777778,0.531160036631006,1.63833333333333,1.19993053239969,1.10533333333333,3.12794753806824,0.465666666666667,1.02049472046238,100,88.9226533158829,"68","261.12"
"57",0.02,100,1.5,0.1,0.2,8,0.28255873015873,0.62852872816008,0.228879761904762,0.464609478554926,1.29433333333333,0.503869178615094,0.383333333333333,0.932032899855507,0.309666666666667,0.695338335000556,10,14201.4261319977,">=1000",">=1000"
"58",0.02,100,1.5,0.1,0.2,8,0.28255873015873,0.62852872816008,0.228879761904762,0.464609478554926,1.29433333333333,0.503869178615094,0.383333333333333,0.932032899855507,0.309666666666667,0.695338335000556,50,5928.30025357599,">=1000",">=1000"
"59",0.02,100,1.5,0.1,0.2,8,0.28255873015873,0.62852872816008,0.228879761904762,0.464609478554926,1.29433333333333,0.503869178615094,0.383333333333333,0.932032899855507,0.309666666666667,0.695338335000556,100,4894.15953634874,">=1000",">=1000"
"60",0.02,100,1.5,0.1,0.4,11,0.328592989417989,0.720020558216625,0.163456746031746,0.284819670785796,1.53233333333333,1.15067144603757,0.469333333333333,1.10676180949205,0.248666666666667,0.504332999888852,10,1232.20068717988,">=1000",">=1000"
"61",0.02,100,1.5,0.1,0.4,11,0.328592989417989,0.720020558216625,0.163456746031746,0.284819670785796,1.53233333333333,1.15067144603757,0.469333333333333,1.10676180949205,0.248666666666667,0.504332999888852,50,523.554677408263,"793","4416.217"
"62",0.02,100,1.5,0.1,0.4,11,0.328592989417989,0.720020558216625,0.163456746031746,0.284819670785796,1.53233333333333,1.15067144603757,0.469333333333333,1.10676180949205,0.248666666666667,0.504332999888852,100,434.974126192598,"236","1314.284"
"63",0.02,100,2,0.7,0.2,8,1.80706047378547,6.00578306747446,1.1518303030303,3.25536944455789,1.70966666666667,1.32848271646104,2.637,8.70346548849617,1.76633333333333,5.73631199288652,10,400.593663702093,"697","1933.478"
"64",0.02,100,2,0.7,0.2,8,1.80706047378547,6.00578306747446,1.1518303030303,3.25536944455789,1.70966666666667,1.32848271646104,2.637,8.70346548849617,1.76633333333333,5.73631199288652,50,162.335556938938,"197","546.478"
"65",0.02,100,2,0.7,0.2,8,1.80706047378547,6.00578306747446,1.1518303030303,3.25536944455789,1.70966666666667,1.32848271646104,2.637,8.70346548849617,1.76633333333333,5.73631199288652,100,132.554035165988,"123","341.202"
"66",0.02,100,2,0.7,0.4,8,1.75387579365079,5.84364328475101,0.691991666666667,1.57926881663151,1.708,1.23981593864622,2.55766666666667,8.47616661109259,1.073,2.95198832944315,10,125.782649470375,"213","603.855"
"67",0.02,100,2,0.7,0.4,8,1.75387579365079,5.84364328475101,0.691991666666667,1.57926881663151,1.708,1.23981593864622,2.55766666666667,8.47616661109259,1.073,2.95198832944315,50,50.4827168830216,"60","170.1"
"68",0.02,100,2,0.7,0.4,8,1.75387579365079,5.84364328475101,0.691991666666667,1.57926881663151,1.708,1.23981593864622,2.55766666666667,8.47616661109259,1.073,2.95198832944315,100,41.072736390135,"35","99.225"
"69",0.02,100,2,0.4,0.2,7,1.2787664021164,4.28087825696322,0.885837301587302,2.51731121823614,1.491,0.876877959319773,1.78333333333333,6.35784150272313,1.27266666666667,3.98764877181283,10,978.785654407809,">=1000",">=1000"
"70",0.02,100,2,0.4,0.2,7,1.2787664021164,4.28087825696322,0.885837301587302,2.51731121823614,1.491,0.876877959319773,1.78333333333333,6.35784150272313,1.27266666666667,3.98764877181283,50,420.602756499918,"470","1304.56333333333"
"71",0.02,100,2,0.4,0.2,7,1.2787664021164,4.28087825696322,0.885837301587302,2.51731121823614,1.491,0.876877959319773,1.78333333333333,6.35784150272313,1.27266666666667,3.98764877181283,100,350.830135554557,"275","763.308333333333"
"72",0.02,100,2,0.4,0.4,8,1.31641878306878,4.00431415417293,0.51812328042328,1.18327221321919,1.645,1.22404968322774,1.88933333333333,5.8243610092253,0.798666666666667,2.0934960542403,10,181.946322540808,"322","971.796"
"73",0.02,100,2,0.4,0.4,8,1.31641878306878,4.00431415417293,0.51812328042328,1.18327221321919,1.645,1.22404968322774,1.88933333333333,5.8243610092253,0.798666666666667,2.0934960542403,50,78.1365724255073,"82","247.476"
"74",0.02,100,2,0.4,0.4,8,1.31641878306878,4.00431415417293,0.51812328042328,1.18327221321919,1.645,1.22404968322774,1.88933333333333,5.8243610092253,0.798666666666667,2.0934960542403,100,65.1616795209938,"43","129.774"
"75",0.02,100,2,0.1,0.2,8,0.461450396825397,1.06849624477607,0.366605952380952,0.852888419910284,1.437,0.878990663554518,0.657,1.62522607535845,0.517333333333333,1.28479448705124,10,7349.18807775351,">=1000",">=1000"
"76",0.02,100,2,0.1,0.2,8,0.461450396825397,1.06849624477607,0.366605952380952,0.852888419910284,1.437,0.878990663554518,0.657,1.62522607535845,0.517333333333333,1.28479448705124,50,3560.05340556801,">=1000",">=1000"
"77",0.02,100,2,0.1,0.2,8,0.461450396825397,1.06849624477607,0.366605952380952,0.852888419910284,1.437,0.878990663554518,0.657,1.62522607535845,0.517333333333333,1.28479448705124,100,3086.41159135919,"775","2884.80833333333"
"78",0.02,100,2,0.1,0.4,9,0.484865079365079,1.12534633590386,0.247886111111111,0.444356906773,1.54466666666667,1.24308591752806,0.695,1.73655385128376,0.385,0.84905801933978,10,960.975405124502,">=1000",">=1000"
"79",0.02,100,2,0.1,0.4,9,0.484865079365079,1.12534633590386,0.247886111111111,0.444356906773,1.54466666666667,1.24308591752806,0.695,1.73655385128376,0.385,0.84905801933978,50,460.665300623075,"501","1985.463"
"80",0.02,100,2,0.1,0.4,9,0.484865079365079,1.12534633590386,0.247886111111111,0.444356906773,1.54466666666667,1.24308591752806,0.695,1.73655385128376,0.385,0.84905801933978,100,398.126696361927,"175","693.525"
